id,kingdom,phylum,tclass,order,family,subfamily,genus,species,infraspecificEpithet,identificationQualifier,extant,commonName,synonyms,taxonRank,Fernandez_Vrba_2005_Name,BinindaEmonds_2008_Name,ref_id,tribe
12100150,Animalia,Chordata,Mammalia,PRIMATES,Galagidae,"",Galago,zanzibaricus,"","",1,"Zanzibar Bushbaby","cocos  Heller, 1912; udzungwensis Honess, 1997.",species,,,5,""
12100151,Animalia,Chordata,Mammalia,PRIMATES,Galagidae,"",Otolemur,"","","",1,"","Callotus Gray, 1863; Otogale Gray, 1863.",genus,,,5,""
12100152,Animalia,Chordata,Mammalia,PRIMATES,Galagidae,"",Otolemur,crassicaudatus,"","",1,"Brown Greater Galago","zuluensis  (Elliot, 1907); kirkii (Gray, 1865); badius Matschie, 1905; lonnbergi (Schwarz, 1930); umbrosus (Thomas, 1917).",species,,,5,""
12100153,Animalia,Chordata,Mammalia,PRIMATES,Galagidae,"",Otolemur,crassicaudatus,crassicaudatus,"",1,"","",subspecies,,,5,""
12100154,Animalia,Chordata,Mammalia,PRIMATES,Galagidae,"",Otolemur,crassicaudatus,kirkii,"",1,"","",subspecies,,,5,""
12100155,Animalia,Chordata,Mammalia,PRIMATES,Galagidae,"",Otolemur,garnettii,"","",1,"Northern Greater Galago","agyisymbanus Coquerel, 1859; lasiotis (Peters, 1876); hindei (Elliot, 1907); hindsi Elliot, 1913 [lapsus]; kikuyuensis (L�nnberg, 1912); panganiensis Matschie, 1905.",species,,,5,""
12100156,Animalia,Chordata,Mammalia,PRIMATES,Galagidae,"",Otolemur,garnettii,garnettii,"",1,"","",subspecies,,,5,""
12100157,Animalia,Chordata,Mammalia,PRIMATES,Galagidae,"",Otolemur,garnettii,lasiotis,"",1,"","",subspecies,,,5,""
12100158,Animalia,Chordata,Mammalia,PRIMATES,Galagidae,"",Otolemur,garnettii,kikuyuensis,"",1,"","",subspecies,,,5,""
12100159,Animalia,Chordata,Mammalia,PRIMATES,Galagidae,"",Otolemur,garnettii,panganiensis,"",1,"","",subspecies,,,5,""
12100160,Animalia,Chordata,Mammalia,PRIMATES,Galagidae,"",Otolemur,monteiri,"","",1,"Silvery Greater Galago","argentatus  (L�nnberg, 1913); lestradei (Schouteden, 1953).",species,,,5,""
12100161,Animalia,Chordata,Mammalia,PRIMATES,Galagidae,"",Otolemur,monteiri,monteiri,"",1,"","",subspecies,,,5,""
12100162,Animalia,Chordata,Mammalia,PRIMATES,Galagidae,"",Otolemur,monteiri,argentatus,"",1,"","",subspecies,,,5,""
12100165,Animalia,Chordata,Mammalia,PRIMATES,Tarsiidae,"","","","","",1,"","",family,,,5,""
12100166,Animalia,Chordata,Mammalia,PRIMATES,Tarsiidae,"",Tarsius,"","","",1,"","Cephalopachus Swainson, 1835; Hypsicebus Lesson, 1840; Macrotarsus Link, 1795; Rabienus Gray, 1821.",genus,,,5,""
12100167,Animalia,Chordata,Mammalia,PRIMATES,Tarsiidae,"",Tarsius,bancanus,"","",1,"Horsfieldﾒs Tarsier","borneanus  Elliot, 1910; natunensis Chasen, 1940; saltator Elliot, 1910.",species,,,5,""
12100168,Animalia,Chordata,Mammalia,PRIMATES,Tarsiidae,"",Tarsius,bancanus,bancanus,"",1,"","",subspecies,,,5,""
12100169,Animalia,Chordata,Mammalia,PRIMATES,Tarsiidae,"",Tarsius,bancanus,borneanus,"",1,"","",subspecies,,,5,""
12100170,Animalia,Chordata,Mammalia,PRIMATES,Tarsiidae,"",Tarsius,bancanus,saltator,"",1,"","",subspecies,,,5,""
12100171,Animalia,Chordata,Mammalia,PRIMATES,Tarsiidae,"",Tarsius,dentatus,"","",1,"Dianﾒs Tarsier","dianae Niemitz, Nietsch, Water, and Rumpler, 1991.",species,,,5,""
12100172,Animalia,Chordata,Mammalia,PRIMATES,Tarsiidae,"",Tarsius,pelengensis,"","",1,"Peleng Tarsier","",species,,,5,""
12100173,Animalia,Chordata,Mammalia,PRIMATES,Tarsiidae,"",Tarsius,pumilus,"","",1,"Pygmy Tarsier","",species,,,5,""
12100174,Animalia,Chordata,Mammalia,PRIMATES,Tarsiidae,"",Tarsius,sangirensis,"","",1,"Sangihe Tarsier","",species,,,5,""
12100175,Animalia,Chordata,Mammalia,PRIMATES,Tarsiidae,"",Tarsius,syrichta,"","",1,"Philippine Tarsier","carbonarius Heude, 1898; fraterculus Miller, 1911; philippinensis Meyer, 1894.",species,,,5,""
12100176,Animalia,Chordata,Mammalia,PRIMATES,Tarsiidae,"",Tarsius,tarsier,"","",1,"Spectral Tarsier","buffonii (Link, 1795); daubentonii Fischer, 1804; fischerii Desmarest, 1804; fuscomanus Fischer, 1804; fuscus Fischer, 1804; macrotarsos Schreber, 1778; pallassii �. Geoffroy, 1796; podje (Kerr, 1792); spectrum (Pallas, 1778).",species,,,5,""
12100178,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,"","","","","",1,"","",family,,,5,""
12100179,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,"","","","",1,"","Callithricidae Thomas, 1903; Callitrichidae Napier and Napier, 1967; Hapalidae Wagner, 1840.",subfamily,,,5,""
12100180,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callimico,"","","",1,"","",genus,,,5,""
12100181,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callimico,goeldii,"","",1,"Goeldiﾒs Marmoset","snethlageri  Miranda-Ribeiro, 1912.",species,,,5,""
12100182,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,"","","",1,"","Listed for the four subgenera separately, because they are ranked as full genera by some: (1) Subgenus Callithrix  Erxleben, 1777: Anthopithecus F. Cuvier, 1829; Arctopithecus G. Cuvier, 1819; Hapale Illiger, 1811; Hapales F. Cuvier, 1829; Harpale Gray, 1821; Iacchus Spix, 1823; Jacchus �. Geoffroy, 1812; Midas �. Geoffroy, 1828 [not of Latreille, 1796]; Ouistitis Burnett, 1826; Sagoin Desmarest, 1804; Sagoinus Kerr, 1792; Sagouin Lac�p�de, 1799; Saguin Fischer, 1803. (2) Subgenus Mico Lesson, 1840: Liocephalus Wagner, 1840; Micoella Gray, 1870. (3) Subgenus Cebuella Gray, 1866: no synonyms. (4) Subgenus Calibella van Roosmalen and van Roosmalen, 2003: no synonyms.",genus,,,5,""
12100187,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,acariensis,"","",1,"Rio Acari Marmoset","",species,,,5,""
12100188,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,argentata,"","",1,"Silvery Marmoset","",species,,,5,""
12100189,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,aurita,"","",1,"Buffy-tufted Marmoset","chrysopyga (Burmeister, 1854); coelestis (Miranda Ribeiro, 1924); itatiayae Avila-Pires, 1959; petronius (Miranda Ribeiro, 1924).",species,,,5,""
12100190,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,chrysoleuca,"","",1,"Gold-and-white Marmoset","melanoleucus (Miranda Ribeiro, 1955); sericeus (Gray, 1868).",species,,,5,""
12100191,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,emiliae,"","",1,"Emiliaﾒs Marmoset","",species,,,5,""
12100192,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,flaviceps,"","",1,"Buffy-headed Marmoset","flavescente  Miranda Ribeiro, 1924.",species,,,5,""
12100193,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,geoffroyi,"","",1,"White-headed Marmoset","albifrons (Thunberg, 1819); leucocephalus (Humboldt, 1812); leucogenys (Gray, 1870) [nomen nudum]; maximiliani (Reichenbach, 1862); melanotis (Lesson, 1840) [part].",species,,,5,""
12100194,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,humeralifera,"","",1,"Santarem Marmoset","santaremensis Matschie, 1893.",species,,,5,""
12100195,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,humilis,"","",1,"Roosmalens� Dwarf Marmoset","",species,,,5,""
12100196,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,intermedia,"","",1,"Hershkovitz�s Marmoset","",species,,,5,""
12100197,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,jacchus,"","",1,"Common Marmoset","albicollis Spix, 1823; communis (South, 1845); hapale (Gray, 1870); leucotis (Lesson, 1840); moschatus (Kerr, 1792); rufus Fischer, 1829; vulgaris Humboldt, 1812.",species,,,5,""
12100198,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,kuhlii,"","",1,"Wied�s Marmoset","",species,,,5,""
12100199,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,leucippe,"","",1,"White Marmoset","",species,,,5,""
12100200,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,manicorensis,"","",1,"Manicore Marmoset","",species,,,5,""
12100201,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,marcai,"","",1,"Marcaﾒs Marmoset","",species,,,5,""
12100202,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,mauesi,"","",1,"Mau�s Marmoset","",species,,,5,""
12100203,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,melanura,"","",1,"Black-tailed Marmoset","leucomerus  (Gray, 1846); leukeurin (Natterer in Pelzeln, 1883).",species,,,5,""
12100204,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,nigriceps,"","",1,"Black-headed Marmoset","",species,,,5,""
12100205,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,penicillata,"","",1,"Black-tufted Marmoset","jordani Thomas, 1904; melanotis (Lesson, 1840) [part]; trigonifer Reichenbach, 1862.",species,,,5,""
12100206,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,pygmaea,"","",1,"Pygmy Marmoset","nigra (Schinz, 1844); leoninus (Bates, 1864); niveiventris (L�nnberg, 1940).",species,,,5,""
12100207,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,pygmaea,pygmaea,"",1,"","",subspecies,,,5,""
12100208,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,pygmaea,niveiventris,"",1,"","",subspecies,,,5,""
12100209,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Callithrix,saterei,"","",1,"Sat�r� Marmoset","",species,,,5,""
12100210,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Leontopithecus,"","","",1,"","Leontideus Cabrera, 1956; Leontocebus Elliot, 1913.",genus,,,5,""
12100211,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Leontopithecus,caissara,"","",1,"Superagui Lion Tamarin","",species,,,5,""
12100212,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Leontopithecus,chrysomelas,"","",1,"Golden-headed Lion Tamarin","chrysurus (I. Geoffroy St. Hilaire, 1827).",species,,,5,""
12100213,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Leontopithecus,chrysopygus,"","",1,"Black Lion Tamarin","ater  (Lesson, 1840).",species,,,5,""
12100214,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Leontopithecus,rosalia,"","",1,"Golden Lion Tamarin","aurora Elliot, 1913; brasiliensis (Fischer, 1829); guyannensis (Fischer, 1829); leoninus (Pocock, 1914); marikina Lesson, 1840.",species,,,5,""
12100215,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,"","","",1,"","Hapanella Gray, 1870; Leontocebus Wagner, 1840; Marikina Lesson, 1840; Midas E. Geoffroy St. Hilaire, 1812; Mystax Gray, 1870; Oedipomidus Reichenbach, 1862; Oedipus Lesson, 1840; Seniocebus Gray, 1870; Tamarin Gray, 1870; Tamarinus Trouessart, 1904.",genus,,,5,""
12100216,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,bicolor,"","",1,"Pied Tamarin","",species,,,5,""
12100217,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,fuscicollis,"","",1,"Brown-mantled Tamarin","flavifrons (I. Geoffroy and Deville, 1848); avilapiresi Hershkovitz, 1966; cruzlimai Hershkovitz, 1966; fuscus (Lesson, 1840); leonina (Humboldt, 1805) [not of Shaw, 1800]; illigeri (Pucheran, 1845); bluntschlii (Matschie, 1915); devillei (I. Geoffroy, 1850); mounseyi (Thomas, 1920); leucogenys (Gray, 1866); micans (Thomas, 1928); pacator (Thomas, 1914); lagonotus (Jim�nez de la Espada, 1870); apiculatus (Thomas, 1904); nigrifrons (I. Geoffroy, 1851); pebilis (Thomas, 1928); primitivus Hershkovitz, 1977; weddelli (Deville, 1849); imberbis (L�nnberg, 1940); purillus (Thomas, 1914).",species,,,5,""
12100218,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,fuscicollis,fuscicollis,"",1,"","",subspecies,,,5,""
12100219,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,fuscicollis,avilapiresi,"",1,"","",subspecies,,,5,""
12100220,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,fuscicollis,cruzlimai,"",1,"","",subspecies,,,5,""
12100221,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,fuscicollis,fuscus,"",1,"","",subspecies,,,5,""
12100222,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,fuscicollis,illigeri,"",1,"","",subspecies,,,5,""
12100223,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,fuscicollis,leucogenys,"",1,"","",subspecies,,,5,""
12100224,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,fuscicollis,lagonotus,"",1,"","",subspecies,,,5,""
12100225,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,fuscicollis,nigrifrons,"",1,"","",subspecies,,,5,""
12100226,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,fuscicollis,primitivus,"",1,"","",subspecies,,,5,""
12100227,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,fuscicollis,weddelli,"",1,"","",subspecies,,,5,""
12100228,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,geoffroyi,"","",1,"Geoffroyﾒs Tamarin","salaguiensis (Elliot, 1912); spixii (Reichenbach, 1862).",species,,,5,""
12100229,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,graellsi,"","",1,"Graells�s Tamarin","",species,,,5,""
12100230,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,imperator,"","",1,"Emperor Tamarin","subgrisescens  (L�nnberg, 1940).",species,,,5,""
12100231,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,imperator,imperator,"",1,"","",subspecies,,,5,""
12100232,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,imperator,subgrisescens,"",1,"","",subspecies,,,5,""
12100233,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,inustus,"","",1,"Mottle-faced Tamarin","",species,,,5,""
12100234,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,labiatus,"","",1,"White-lipped Tamarin","?elegantulus  (Slack, 1862); ?erythrogaster (Reichenbach, 1862); griseovertex (Goeldi, 1907); rufiventer (Gray, 1843); thomasi (Goeldi, 1907).",species,,,5,""
12100235,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,labiatus,labiatus,"",1,"","",subspecies,,,5,""
12100236,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,labiatus,rufiventer,"",1,"","",subspecies,,,5,""
12100237,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,labiatus,thomasi,"",1,"","",subspecies,,,5,""
12100238,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,leucopus,"","",1,"White-footed Tamarin","pegasis  (Elliot, 1913).",species,,,5,""
12100239,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,martinsi,"","",1,"Martinsﾒ Tamarin","ochraceus  Hershkovitz, 1966.",species,,,5,""
12100240,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,martinsi,martinsi,"",1,"","",subspecies,,,5,""
12100241,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,martinsi,ochraceus,"",1,"","",subspecies,,,5,""
12100242,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,melanoleucus,"","",1,"White-mantled Tamarin","acrensis (Carvalho, 1957); crandalli Hershkovitz, 1966; hololeucus (Pinto, 1937).",species,,,5,""
12100243,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,midas,"","",1,"Red-handed Tamarin","egens (Thomas, 1912); lacepedii (Fischer, 1806); rufimanus (�. Geoffroy, 1812); tamarin (Link, 1795).",species,,,5,""
12100244,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,mystax,"","",1,"Moustached Tamarin","pluto  (L�nnberg, 1926).",species,,,5,""
12100245,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,mystax,mystax,"",1,"","",subspecies,,,5,""
12100246,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,mystax,pluto,"",1,"","",subspecies,,,5,""
12100247,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,niger,"","",1,"Black Tamarin","gracilis (G. Fischer, 1813); umbratus (Thomas, 1922); ursula Hoffmannsegg, 1807.",species,,,5,""
12100248,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,nigricollis,"","",1,"Black-mantled Tamarin","rufoniger  (I. Geoffroy and Deville, 1848); hernandezi Hershkovitz, 1982.",species,,,5,""
12100249,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,nigricollis,nigricollis,"",1,"","",subspecies,,,5,""
12100250,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,nigricollis,hernandezi,"",1,"","",subspecies,,,5,""
12100251,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,oedipus,"","",1,"Cottontop Tamarin","doguin (Griffith, 1821); meticulous (Elliot, 1912); titi (Lesson, 1840).",species,,,5,""
12100252,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,pileatus,"","",1,"Red-capped Tamarin","juruanus Ihering, 1904.",species,,,5,""
12100253,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Callitrichinae,Saguinus,tripartitus,"","",1,"Golden-mantled Tamarin","",species,,,5,""
12100254,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,"","","","",1,"","",subfamily,,,5,""
12100255,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,"","","",1,"","Agipan Rafinesque, 1815; Calyptrocebus Reichenbach, 1862; Eucebus Reichenbach, 1862; Otocebus Reichenbach, 1862; Pseudocebus Reichenbach, 1862; Sapajus Kerr, 1792.",genus,,,5,""
12100256,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,albifrons,"","",1,"White-fronted Capuchin","aequatorialis  J. A. Allen, 1914; cuscinus Thomas, 1901; yuracus Hershkovitz, 1949; trinitatis Pusch, 1942; unicolor Spix, 1823; chrysopus Lesson, 1827; flavescens Gray, 1865; gracilis Spix, 1823; versicolor Pucheran, 1845; adustus Hershkovitz, 1849; cesarae Hershkovitz, 1949; leucocephalus Gray, 1865; malitiosus Elliot, 1909; pleei Hershkovitz, 1949.",species,,,5,""
12100257,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,albifrons,albifrons,"",1,"","",subspecies,,,5,""
12100258,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,albifrons,aequatorialis,"",1,"","",subspecies,,,5,""
12100259,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,albifrons,cuscinus,"",1,"","",subspecies,,,5,""
12100260,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,albifrons,trinitatis,"",1,"","",subspecies,,,5,""
12100261,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,albifrons,unicolor,"",1,"","",subspecies,,,5,""
12100262,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,albifrons,versicolor,"",1,"","",subspecies,,,5,""
12100263,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,apella,"","",1,"Tufted Capuchin","avus  Pusch, 1840; barbatus Humboldt, 1812; buffonii Lesson, 1840; fulvus (Kerr, 1792); griseus Desmarest, 1820; trepida (Linnaeus, 1766); fatuellus (Linnaeus, 1766); macrocephalus Spix, 1823; margaritae Hollister, 1914; peruanus Thomas, 1901; magnus Pusch, 1941; maranonis Pusch, 1941; tocantinus L�nnberg, 1939. The following names belong to this species or another species of the same species group, but seem impossible to allocate to a subspecies, according to Groves (2001c): capillatus Gray, 1865; cirrifer �. Geoffroy, 1812; crassiceps Pucheran, 1857; cristatus G. Cuvier, 1829; fallax Schlegel, 1876; fistulator Reichenbach, 1862; frontatus Kuhl, 1820; hypomelas (Pucheran, 1854); leucogenys Gray, 1866; lunatus Kuhl, 1820; monachus F. Cuvier, 1820; niger �. Geoffroy, 1812; subcristatus Gray, 1865; variegata (Humboldt, 1812).",species,,,5,""
12100264,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,apella,apella,"",1,"","",subspecies,,,5,""
12100265,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,apella,fatuellus,"",1,"","",subspecies,,,5,""
12100266,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,apella,macrocephalus,"",1,"","",subspecies,,,5,""
12100267,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,apella,margaritae,"",1,"","",subspecies,,,5,""
12100268,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,apella,peruanus,"",1,"","",subspecies,,,5,""
12100269,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,apella,tocantinus,"",1,"","",subspecies,,,5,""
12100270,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,capucinus,"","",1,"White-headed Capuchin","albulus Pusch, 1942; curtus Bangs, 1905; hypoleucus �. Geoffroy, 1812; imitator Thomas, 1903; limitaneus Hollister, 1914; nigripectus Elliot, 1909.",species,,,5,""
12100271,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,kaapori,"","",1,"Kaapori Capuchin","",species,,,5,""
12100272,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,libidinosus,"","",1,"Black-striped Capuchin","elegans I. Geoffroy, 1850; pallidus Gray, 1866; sagitta Pusch, 1941; paraguayanus Fischer, 1829; azarae Rengger, 1830; chacoensis Pusch, 1941; morrulus Pusch, 1941; versuta Elliot, 1910; juruanus L�nnberg, 1939.",species,,,5,""
12100273,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,libidinosus,libidinosus,"",1,"","",subspecies,,,5,""
12100274,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,libidinosus,pallidus,"",1,"","",subspecies,,,5,""
12100275,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,libidinosus,paraguayanus,"",1,"","",subspecies,,,5,""
12100276,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,libidinosus,juruanus,"",1,"","",subspecies,,,5,""
12100277,Animalia,Chordata,Mammalia,PRIMATES,Cebidae,Cebinae,Cebus,nigritus,"","",1,"Black Capuchin","xanthocephalus Spix, 1823; cucullatus Spix, 1823; caliginosus Elliot, 1910; vellerosus I. Geoffroy, 1851; robustus Kuhl, 1820.",species,,,5,""
